"NOME";"tipo";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018";"X2019";"X2020"
"Região Metropolitana de Maceió";"motocicleta";69,2307692307692;55;68;56,4102564102564;60;75,7575757575758;65,3846153846154;37,5;78,9473684210526;68,4210526315789;94,1176470588235;96;94,8717948717949;92,4528301886792;84;96,6666666666667;100;97,8947368421053;83,1578947368421;89,0909090909091;93,8931297709924
"Região Metropolitana de Macapá";"motocicleta";100;100;66,6666666666667;75;75;100;100;66,6666666666667;50;100;50;0;100;60;79,4871794871795;87,5;92,8571428571429;92,8571428571429;94,7368421052632;93,75;91,8918918918919
"Região Metropolitana de Londrina";"motocicleta";26,9230769230769;6;16,0714285714286;14,8148148148148;16,1764705882353;20,6349206349206;12,5;13,1313131313131;17,0454545454545;11,1111111111111;14,6341463414634;21,3592233009709;13,2352941176471;9,09090909090909;20;10,1010101010101;22,7848101265823;17,5675675675676;18,6274509803922;35,0649350649351;27,8350515463918
"Região Metropolitana de Lages";"motocicleta";0;0;0;16,6666666666667;0;0;18,1818181818182;0;20;7,69230769230769;17,6470588235294;10;18,1818181818182;6,66666666666667;18,1818181818182;4,34782608695652;21,4285714285714;13,3333333333333;10,5263157894737;20;22,7272727272727
"Região Metropolitana de João Pessoa";"motocicleta";100;100;71,4285714285714;90,9090909090909;60,7142857142857;80,9523809523809;90,3225806451613;88,4615384615385;95,0819672131148;88,5714285714286;88,7640449438202;86,7469879518072;84,1121495327103;90,5660377358491;82,7956989247312;87,2881355932203;93,1506849315068;96,09375;96,6101694915254;85,7142857142857;93,8775510204082
"Região Metropolitana de Itabaiana";"motocicleta";0;0;0;0;100;100;0;100;100;66,6666666666667;0;100;100;82,3529411764706;66,6666666666667;63,6363636363636;55,5555555555556;92,8571428571429;100;80;60
"Região Metropolitana de Gurupi";"motocicleta";80;66,6666666666667;100;90;50;100;69,2307692307692;75;82,6086956521739;72,2222222222222;70;84,6153846153846;90;94,1176470588235;86,9565217391304;83,8709677419355;72,972972972973;80;76,6666666666667;80,7692307692308;72
"Região Metropolitana de Guarabira";"motocicleta";0;100;0;100;80;75;55,5555555555556;83,3333333333333;50;100;21,4285714285714;72,2222222222222;70;85,7142857142857;61,1111111111111;54,5454545454545;62,962962962963;88,8888888888889;100;85,7142857142857;76,9230769230769
"Região Metropolitana de Goiânia";"motocicleta";32,6732673267327;48,0769230769231;42,8571428571429;32,7102803738318;37,7245508982036;56,6473988439306;58,659217877095;61,9047619047619;60,952380952381;62,3931623931624;59,6837944664032;67,5675675675676;69,8347107438017;69,8630136986301;67,5373134328358;68,2403433476395;71,3740458015267;75,9183673469388;73,3082706766917;75,4940711462451;73,5135135135135
"Região Metropolitana de Fortaleza";"motocicleta";57,1428571428571;53,030303030303;41,7647058823529;33,9393939393939;35,5421686746988;34,375;49,7237569060773;68,3229813664596;59,6899224806201;44,4444444444444;54,5918367346939;40;31,5340909090909;41,5730337078652;34,6938775510204;39,1304347826087;56,8965517241379;94,2857142857143;86,2745098039216;90,5797101449275;90,8450704225352
"Região Metropolitana de Florianópolis";"motocicleta";9,375;12,1951219512195;4,8780487804878;5,71428571428571;2,77777777777778;7,54716981132075;5,19480519480519;4,08163265306122;6,81818181818182;10,4651162790698;8,21917808219178;7,79220779220779;7,14285714285714;15,7894736842105;10,8695652173913;20,2702702702703;10,7142857142857;10,5263157894737;12,8571428571429;13,1147540983607;10
"Região Metropolitana de Feira de Santana";"motocicleta";50;100;66,6666666666667;66,6666666666667;50;100;100;76,9230769230769;77,7777777777778;92,8571428571429;79,1666666666667;83,3333333333333;85,7142857142857;100;100;100;100;100;71,4285714285714;100;100
"Região Metropolitana de Esperança";"motocicleta";0;0;50;100;66,6666666666667;33,3333333333333;0;0;100;100;100;100;80;100;77,7777777777778;83,3333333333333;77,7777777777778;81,8181818181818;66,6666666666667;100;80
"Região Metropolitana de Curitiba";"motocicleta";0;4,44444444444444;0;7,27272727272727;1,42857142857143;9,55414012738854;3,37837837837838;6,89655172413793;6,5989847715736;3,06748466257669;3,4965034965035;6,16438356164384;6,72268907563025;1,52671755725191;4,6875;7,9646017699115;4,10958904109589;8,27067669172932;8,66666666666667;9,6551724137931;12,0805369127517
"Região Metropolitana de Chapecó";"motocicleta";0;20;7,14285714285714;0;11,7647058823529;9,52380952380952;0;0;3,44827586206897;0;3,33333333333333;5,12820512820513;3,03030303030303;2,56410256410256;12,7659574468085;7,31707317073171;15,7894736842105;12,5;14,7058823529412;13,7931034482759;14,2857142857143
"Região Metropolitana de Central";"motocicleta";0;100;100;100;75;100;50;100;100;0;50;100;100;100;100;50;0;100;0;0;100
"Região Metropolitana de Cascavel";"motocicleta";4;3,125;0;0;4,76190476190476;0;1,85185185185185;3,50877192982456;5,88235294117647;3,63636363636364;2,77777777777778;8,47457627118644;10;15,6862745098039;9,75609756097561;13,953488372093;4,25531914893617;13,5135135135135;9,52380952380952;15,3846153846154;28
"Região Metropolitana de Campo Mourão";"motocicleta";0;15,3846153846154;11,1111111111111;6,66666666666667;0;13,3333333333333;11,7647058823529;14,8148148148148;0;20;30;33,3333333333333;46,2962962962963;42,4242424242424;43,9024390243902;41,1764705882353;52,7777777777778;52,2727272727273;54,5454545454545;36,3636363636364;39,1304347826087
"Região Metropolitana de Campinas";"motocicleta";14,2857142857143;4;4,34782608695652;11,4285714285714;23,728813559322;17,6470588235294;23,8461538461538;13,953488372093;19,1489361702128;20,4918032786885;17,8807947019868;28,9617486338798;26,8115942028986;19,0140845070423;24,1610738255034;29,8387096774194;25,3424657534247;25,974025974026;31,8965517241379;36,0902255639098;28,4722222222222
"Região Metropolitana de Campina Grande";"motocicleta";50;0;0;100;100;93,9393939393939;100;100;93,6170212765958;96,7213114754098;97,1428571428571;96,1538461538462;94,392523364486;92,3809523809524;90,0826446280992;90,7563025210084;90,5172413793103;86,1111111111111;95,2380952380952;90,5263157894737;92,1052631578947
"Região Metropolitana de Cajazeiras";"motocicleta";0;37,5;20;40;40;66,6666666666667;50;50;80;64,7058823529412;64,2857142857143;75;63,6363636363636;50;85,7142857142857;53,8461538461538;75;50;86,6666666666667;75;100
"Região Metropolitana de Caetés";"motocicleta";0;100;0;100;75;100;33,3333333333333;100;100;50;0;100;100;100;100;100;100;100;83,3333333333333;100;84,6153846153846
"Região Metropolitana de Belo Horizonte";"motocicleta";70,8333333333333;50;41,4893617021277;55,6962025316456;58,6206896551724;58,8235294117647;62,9370629370629;60,1226993865031;62,5;63,3540372670807;56,8807339449541;65,8008658008658;65,9090909090909;63,4042553191489;64,5569620253165;61,4634146341463;68,3908045977011;63,6363636363636;61,2021857923497;66,2068965517241;68,5897435897436
"Região Metropolitana de Belém";"motocicleta";100;91,6666666666667;100;95,2380952380952;100;92,1052631578947;84,2105263157895;77,7777777777778;82,3529411764706;82,1428571428571;88,4615384615385;92,5925925925926;90,4109589041096;85,3333333333333;87,037037037037;94,9367088607595;88,5245901639344;91,8918918918919;91,358024691358;95,9459459459459;86,4197530864197
"Região Metropolitana de Barra de Santa Rosa";"motocicleta";0;0;0;100;66,6666666666667;50;0;100;50;75;100;100;100;100;25;42,8571428571429;88,8888888888889;100;100;100;100
"Região Metropolitana de Araruna";"motocicleta";0;0;0;0;100;75;0;100;66,6666666666667;0;50;87,5;0;57,1428571428571;66,6666666666667;71,4285714285714;55,5555555555556;33,3333333333333;66,6666666666667;100;100
"Região Metropolitana de Aracaju";"motocicleta";39,1304347826087;51,8518518518518;60,4166666666667;41,5094339622642;51,5625;76,6666666666667;57,1428571428571;66,6666666666667;60,6060606060606;72,027972027972;76,510067114094;76,9662921348315;84,2696629213483;80,4469273743017;84,5588235294118;90,2097902097902;88,3333333333333;92,8571428571429;85,7142857142857;90,8256880733945;90,4761904761905
"Região Metropolitana de Apucarana";"motocicleta";25;33,3333333333333;16,6666666666667;15,7894736842105;27,2727272727273;23,5294117647059;19,047619047619;9,67741935483871;12,1212121212121;13,3333333333333;15,1515151515152;22,8571428571429;28,8888888888889;41,3793103448276;33,3333333333333;33,3333333333333;27,5862068965517;17,8571428571429;9,09090909090909;35,4838709677419;53,8461538461538
"Região Metropolitana da Zona da Mata";"motocicleta";100;100;100;0;0;33,3333333333333;50;71,4285714285714;0;50;85,7142857142857;100;66,6666666666667;100;100;100;100;94,7368421052632;80,9523809523809;100;92,5925925925926
"Região Metropolitana da Serra Gaúcha";"motocicleta";0;0;4,54545454545455;5,26315789473684;4,16666666666667;2,7027027027027;11,4285714285714;0;0;5,12820512820513;6,12244897959184;7,31707317073171;6,97674418604651;5,26315789473684;17,2413793103448;0;16;0;10;13,5135135135135;8,33333333333333
"Região Metropolitana da Grande Vitória";"motocicleta";53,3333333333333;31,25;38,2978723404255;40;49,1525423728814;60,2941176470588;45,7831325301205;56,6265060240964;57,2815533980583;61,5384615384615;65,8333333333333;57,1428571428571;69,811320754717;68,2692307692308;81,5217391304348;74;71,1340206185567;70,7865168539326;73,5294117647059;72;67,0454545454545
"Região Metropolitana da Grande São Luís";"motocicleta";100;80;79,3103448275862;80,7692307692308;69,5652173913043;75,609756097561;63,7931034482759;80,3571428571429;86,5671641791045;81,9444444444444;74,7126436781609;78,9473684210526;88,785046728972;89,4736842105263;85;79,0123456790123;84,4155844155844;88,8888888888889;88,2352941176471;82,051282051282;85,3333333333333
"Região Metropolitana da Foz do Rio Itajaí";"motocicleta";0;11,1111111111111;0;7,14285714285714;6,25;3,03030303030303;6,52173913043478;1,63934426229508;5,55555555555556;2,85714285714286;5,55555555555556;8,47457627118644;7,69230769230769;7,14285714285714;9,09090909090909;10,2040816326531;3,92156862745098;10,6382978723404;10;13,6363636363636;12,5
"Região Metropolitana da Capital";"motocicleta";73,0769230769231;62,8571428571429;74,3589743589744;66,6666666666667;85,7142857142857;82,6086956521739;66,6666666666667;83,7209302325581;80;61,9047619047619;87,2340425531915;90;75,8620689655172;92,8571428571429;71,4285714285714;93,2203389830508;90,3225806451613;83,6363636363636;65;68,9655172413793;85,1851851851852
"Região Metropolitana da Baixada Santista";"motocicleta";25;36,3636363636364;22,2222222222222;31,5789473684211;17,3913043478261;28,5714285714286;38,2978723404255;32,7586206896552;40,5797101449275;40;44,6153846153846;38,2716049382716;35,3658536585366;36,5079365079365;47,0588235294118;36,3636363636364;48,4848484848485;47,6923076923077;50,6666666666667;41,5384615384615;51,4851485148515
"Região Metropolitana Carbonífera";"motocicleta";0;3,33333333333333;9,09090909090909;4,44444444444444;5,17241379310345;0;2,22222222222222;7,31707317073171;5,35714285714286;6,81818181818182;4,44444444444444;8,33333333333333;4,34782608695652;4,65116279069767;6,34920634920635;2,63157894736842;9,30232558139535;5,66037735849057;3,03030303030303;3,03030303030303;5,26315789473684
"Região Integrada de Desenvolvimento do Distrito Federal e Entorno";"motocicleta";61,9047619047619;72,4137931034483;74,6478873239437;80,5970149253731;68,2539682539683;81,25;72,5;75,4601226993865;73,4177215189873;83,1168831168831;85,4054054054054;79,5454545454545;80,8988764044944;81,3559322033898;74,4444444444444;77,4193548387097;76,3157894736842;69,1176470588235;68,8888888888889;73,5483870967742;64,6666666666667
"Região Integrada de Desenvolvimento da Grande Teresina";"motocicleta";66,6666666666667;57,8947368421053;65,3846153846154;70,9090909090909;69,2307692307692;75;72,4137931034483;74,3243243243243;68,75;77,4725274725275;75,2808988764045;80,9701492537313;79,7250859106529;75,4512635379061;77,257525083612;87,4587458745875;88,3720930232558;88,8888888888889;84,016393442623;86,2660944206009;85,4625550660793
"Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA";"motocicleta";45,4545454545455;33,3333333333333;58,8235294117647;61,7647058823529;25;60;41,1764705882353;66,6666666666667;64,5161290322581;66,6666666666667;80,5555555555556;82,3529411764706;86,8686868686869;86,6666666666667;89,5833333333333;93,4579439252336;95,7746478873239;91,5094339622642;91,1764705882353;94,2148760330578;87,8504672897196
"Aglomeração Urbana do Sul";"motocicleta";0;0;0;0;7,14285714285714;13,7931034482759;12,1212121212121;9,09090909090909;7,40740740740741;19,3548387096774;3,7037037037037;8,33333333333333;19,5121951219512;11,1111111111111;13,1578947368421;16;17,3913043478261;17,2413793103448;13,6363636363636;19,3548387096774;21,875
"Aglomeração Urbana do Litoral Norte";"motocicleta";0;0;0;0;0;0;11,1111111111111;8,33333333333333;0;0;0;6,25;0;4,76190476190476;0;0;8,33333333333333;0;11,7647058823529;0;37,5
"Aglomeração Urbana de Piracicaba-AU- Piracicaba";"motocicleta";6,66666666666667;18,75;5,55555555555556;0;9,52380952380952;12,5;9,09090909090909;14,2857142857143;7,69230769230769;20,4545454545455;13,8888888888889;19,4444444444444;23,6842105263158;4,25531914893617;23,943661971831;38,1818181818182;21,2765957446809;22,4137931034483;28,3333333333333;29,8507462686567;40
"Aglomeração Urbana de Jundiaí";"motocicleta";0;0;66,6666666666667;11,1111111111111;19,047619047619;16,6666666666667;14,7058823529412;10;18,9189189189189;15,7894736842105;10,5263157894737;23,6842105263158;13,6363636363636;15,7894736842105;28,0701754385965;29,7872340425532;11,1111111111111;25,9259259259259;28;28,2608695652174;26
"Aglomeração Urbana de Franca";"motocicleta";16,6666666666667;22,2222222222222;0;0;12,5;12,5;16,6666666666667;4,76190476190476;9,09090909090909;15,3846153846154;19,2307692307692;19,2307692307692;14,2857142857143;14,2857142857143;25;13,3333333333333;24,1379310344828;21,4285714285714;23,0769230769231;35,7142857142857;43,75
"Outros";"motocicleta";38,8324873096447;39,1020999275887;42,9226361031519;44,5646827348746;44,5997458703939;47,6981132075472;47,8823149046233;50,1516404742211;54,329946782777;56,2416406598306;57,8886534386438;58,9757608893749;61,8134965372846;62,8138163437237;63,8762368462384;65,9333333333333;66,8237205523964;65,8735228361546;66,4420485175202;68,0307799930045;68,0928689883914
"Região Metropolitana do Vale do Rio Cuiabá";"auto";55,2238805970149;51,7857142857143;48,6111111111111;45,2380952380952;39,3617021276596;40,7407407407407;44,5652173913043;63,768115942029;50;66,304347826087;56,6371681415929;61,4457831325301;63,013698630137;67,4698795180723;74;60,5263157894737;58,5714285714286;71,6981132075472;57,5;61,5384615384615;79,6296296296296
"Região Metropolitana do Vale do Piancó";"auto";0;0;100;0;100;33,3333333333333;100;100;100;100;60;66,6666666666667;80;78,5714285714286;80;90,4761904761905;87,5;90;76,4705882352941;100;94,4444444444444
"Região Metropolitana do Vale do Paraíba e Litoral Norte";"auto";12,6984126984127;7,14285714285714;9,61538461538462;5;12,280701754386;12,1951219512195;11,6279069767442;15,7303370786517;10,2941176470588;23,6559139784946;9,52380952380952;15,8730158730159;12,962962962963;24,5283018867925;17,1875;12,2448979591837;16,0714285714286;20;16,6666666666667;34,0909090909091;20,9677419354839
"Região Metropolitana do Vale do Paraíba";"auto";37,5;100;50;0;100;50;0;0;100;0;0;100;0;100;0;0;0;100;100;33,3333333333333;100
"Região Metropolitana do Vale do Mamanguape";"auto";0;0;0;100;50;100;91,6666666666667;83,3333333333333;71,4285714285714;87,5;100;50;100;100;100;0;100;80;100;0;0
"Região Metropolitana do Vale do Itajaí";"auto";0;0;0;0;2,77777777777778;0;0;4,76190476190476;0;2,17391304347826;6,06060606060606;5,63380281690141;2,77777777777778;5,88235294117647;5,47945205479452;8,19672131147541;2,17391304347826;5,76923076923077;4,54545454545455;6,52173913043478;6,12244897959184
"Região Metropolitana do Vale do Aço";"auto";12,9032258064516;10,6382978723404;29,1666666666667;15,7894736842105;0;26,0869565217391;22,8571428571429;22,5;22,7272727272727;39,344262295082;35,3846153846154;41,8604651162791;44,4444444444444;72,7272727272727;63,1578947368421;62,5;33,3333333333333;68,8888888888889;36;40;71,4285714285714
"Região Metropolitana do Sul do Estado";"auto";0;50;0;0;100;100;0;0;0;100;50;0;75;100;100;90;100;100;100;100;50
"Região Metropolitana do Sudoeste Maranhense";"auto";0;83,3333333333333;87,5;77,7777777777778;77,7777777777778;60;60;66,6666666666667;100;88,8888888888889;100;93,75;82,6086956521739;84,6153846153846;85,7142857142857;78,9473684210526;73,0769230769231;75;85,7142857142857;100;100
"Região Metropolitana do Sertão";"auto";50;100;0;100;50;0;100;0;0;100;100;0;0;0;100;0;0;100;77,7777777777778;80;100
"Região Metropolitana do São Francisco";"auto";0;100;80;50;42,8571428571429;100;50;0;0;100;100;0;0;0;0;0;0;80;100;100;100
"Região Metropolitana do Rio de Janeiro";"auto";35,8208955223881;33,6538461538462;42,8571428571429;35,0467289719626;32,2869955156951;39,2712550607287;37,2623574144487;38,0952380952381;44,2307692307692;40,1234567901235;39,4557823129252;44;41,0404624277457;49,0445859872611;51,3274336283186;48,1751824817518;40,3361344537815;46,2809917355372;51,4563106796116;40,3508771929825;53,9473684210526
"Região Metropolitana do Recife";"auto";78,5714285714286;85,3658536585366;85,4838709677419;67,3913043478261;87,9518072289157;86,5853658536585;92,4242424242424;83,3333333333333;86,7469879518072;71,2121212121212;73,015873015873;69,3877551020408;79,2452830188679;90;81,25;76,0869565217391;67,4157303370787;70,4225352112676;68,75;67,2131147540984;72,3404255319149
"Região Metropolitana do Norte/Nordeste Catarinense";"auto";7,79220779220779;2,27272727272727;3,65853658536585;1,40845070422535;6,89655172413793;6,89655172413793;5,06329113924051;4,81927710843374;1,26582278481013;7,14285714285714;9,52380952380952;2,65486725663717;7,07964601769912;6,79611650485437;9,02777777777778;17;8,69565217391304;9,57446808510638;12,987012987013;11,8421052631579;8,51063829787234
"Região Metropolitana do Médio Sertão";"auto";50;75;100;66,6666666666667;0;50;0;0;0;0;0;100;100;0;100;0;0;100;100;100;100
"Região Metropolitana do Extremo Oeste";"auto";21,4285714285714;0;7,69230769230769;3,7037037037037;0;0;0;23,0769230769231;15,3846153846154;0;0;9,09090909090909;21,4285714285714;15,1515151515152;5,55555555555556;13,7931034482759;11,1111111111111;12,5;4;11,7647058823529;19,047619047619
"Região Metropolitana do Contestado";"auto";5,40540540540541;5,88235294117647;0;4,25531914893617;0;8,51063829787234;3,63636363636364;3,125;4;8,33333333333333;10,9090909090909;6,89655172413793;10,5263157894737;21,875;9,09090909090909;6,89655172413793;5,63380281690141;23,728813559322;3,57142857142857;22,9508196721311;20,6349206349206
"Região Metropolitana do Cariri";"auto";71,4285714285714;50;53,3333333333333;13,3333333333333;47,3684210526316;62,5;47,6190476190476;47,6190476190476;80,9523809523809;66,6666666666667;66,6666666666667;0;0;0;0;0;100;100;66,6666666666667;0;0
"Região Metropolitana do Alto Vale do Itajaí";"auto";2,94117647058824;0;0;0;4,08163265306122;0;0;0;2;10;4;1,81818181818182;0;8,82352941176471;9,43396226415094;3,38983050847458;2,08333333333333;6,25;3,03030303030303;2,38095238095238;6,45161290322581
"Região Metropolitana do Agreste";"auto";60;42,8571428571429;40;68,4210526315789;50;50;70,5882352941177;68;100;90;77,7777777777778;69,2307692307692;100;100;100;100;100;94,5945945945946;84,6153846153846;94,7368421052632;100
"Região Metropolitana de Umuarama";"auto";15;18,5185185185185;3,84615384615385;14,2857142857143;20,5882352941176;7,69230769230769;6,25;10;4,65116279069767;0;17,9487179487179;9,375;13,6363636363636;10,4166666666667;35,1351351351351;32,3529411764706;26,8292682926829;45,4545454545455;21,9512195121951;35,1351351351351;41,9354838709677
"Região Metropolitana de Tubarão";"auto";0;8;8,10810810810811;8,57142857142857;9,80392156862745;13,7931034482759;8,16326530612245;2,56410256410256;6,89655172413793;11,5384615384615;2,77777777777778;3,57142857142857;3,84615384615385;10,7142857142857;4,16666666666667;12,9032258064516;0;22,7272727272727;3,84615384615385;0;14,2857142857143
"Região Metropolitana de Toledo";"auto";14,2857142857143;0;50;0;14,2857142857143;20;12,5;5,26315789473684;36,3636363636364;0;25;7,69230769230769;30,7692307692308;27,5862068965517;25;23,8095238095238;16,6666666666667;36,8421052631579;16,6666666666667;17,1428571428571;20,8333333333333
"Região Metropolitana de Sousa";"auto";0;0;100;100;0;0;13,3333333333333;50;100;0;60;66,6666666666667;100;86,6666666666667;92,8571428571429;92,8571428571429;82,6086956521739;90;90,9090909090909;92,3076923076923;100
"Região Metropolitana de Sorocaba";"auto";0;7,69230769230769;2,56410256410256;12,5;11,7647058823529;9,09090909090909;11,3207547169811;11,8055555555556;14,6067415730337;7,09219858156028;21,5827338129496;14,375;13,7614678899083;11,6071428571429;14,0495867768595;10;3,03030303030303;20,3389830508475;16,4705882352941;19,4805194805195;22,4719101123595
"Região Metropolitana de Sobral";"auto";41,6666666666667;22,2222222222222;44,4444444444444;33,3333333333333;44,1176470588235;44,4444444444444;55,5555555555556;61,5384615384615;47,8260869565217;58,3333333333333;66,6666666666667;72,4137931034483;40;64,7058823529412;56,25;82,3529411764706;80,9523809523809;73,9130434782609;87,5;41,6666666666667;80
"Região Metropolitana de São Paulo";"auto";38,4615384615385;20,8695652173913;18,5185185185185;19,6969696969697;19,6319018404908;23,6686390532544;29,4478527607362;26,0869565217391;31,0077519379845;26,3157894736842;32,9317269076305;31,3207547169811;35,8803986710963;36,4583333333333;35,5048859934853;31,9548872180451;35,0597609561753;35,0746268656716;34,0425531914894;41,1764705882353;45,3658536585366
"Região Metropolitana de Santarém";"auto";0;0;0;100;100;0;0;0;0;0;100;0;0;0;100;0;100;93,75;100;75;0
"Região Metropolitana de Salvador";"auto";84,2105263157895;73,972602739726;82,6923076923077;75;90,1639344262295;71,0843373493976;87,6923076923077;66,6666666666667;92,8571428571429;67,8571428571429;85,1851851851852;80,9917355371901;86,1635220125786;84,375;88,4615384615385;78,8888888888889;76,7123287671233;75,609756097561;65,3061224489796;83,3333333333333;85,7142857142857
"Região Metropolitana de Ribeirão Preto";"auto";17,7777777777778;12,8205128205128;15,9090909090909;16,6666666666667;15,3846153846154;9,375;16,0493827160494;10,9756097560976;17,910447761194;12,5;17,9245283018868;15,3846153846154;18,9189189189189;22,1052631578947;18,8888888888889;20,5882352941176;20,2898550724638;10,1449275362319;24,5283018867925;21,2765957446809;39,7590361445783
"Região Metropolitana de Porto Velho";"auto";0;0;50;50;0;16,6666666666667;33,3333333333333;0;50;33,3333333333333;0;50;53,3333333333333;76,1904761904762;33,3333333333333;82,3529411764706;70;52,6315789473684;55,5555555555556;47,3684210526316;70
"Região Metropolitana de Porto Alegre";"auto";10,5263157894737;12,9032258064516;2,32558139534884;5,97014925373134;8,95522388059701;10,4477611940298;5;8,33333333333333;12,1212121212121;7,14285714285714;12,2222222222222;8,79120879120879;10,2272727272727;8,33333333333333;6,32911392405063;11,965811965812;6,79611650485437;6,2992125984252;7,6271186440678;8,7378640776699;6,36363636363636
"Região Metropolitana de Patos";"auto";0;0;0;0;20;16,6666666666667;66,6666666666667;83,3333333333333;100;100;100;87,5;75;83,8709677419355;92,8571428571429;71,7948717948718;86,6666666666667;80,6451612903226;85;91,304347826087;78,5714285714286
"Região Metropolitana de Palmeira dos Índios";"auto";50;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0
"Região Metropolitana de Palmas";"auto";43,5897435897436;48,4848484848485;57,1428571428571;52,3809523809524;44,7368421052632;57,1428571428571;40;70,4545454545455;59,0909090909091;58,3333333333333;82,3529411764706;75;60;68,2926829268293;52,2727272727273;68,1818181818182;46,8085106382979;57,1428571428571;62,5;53,5714285714286;55,5555555555556
"Região Metropolitana de Natal";"auto";73,4375;66,0377358490566;58,8235294117647;58,3333333333333;73,1707317073171;64,2857142857143;68,75;75;67,2131147540984;79,3103448275862;73,1707317073171;65,7142857142857;61,2903225806452;77,7777777777778;77,4193548387097;95,2380952380952;86,6666666666667;77,7777777777778;100;92,3076923076923;90,9090909090909
"Região Metropolitana de Maringá";"auto";2,22222222222222;8,33333333333333;14,2857142857143;12;16,6666666666667;18,75;7,69230769230769;8,62068965517241;16,6666666666667;4,16666666666667;10,4651162790698;6,25;12,5;18,9655172413793;18,8405797101449;27,2727272727273;16,3265306122449;14,2857142857143;5,55555555555556;18,75;16,6666666666667
"Região Metropolitana de Manaus";"auto";82,6923076923077;76,9230769230769;80;73,8095238095238;73,0769230769231;73,9130434782609;90,625;76,4705882352941;80;95,8333333333333;87,9310344827586;86,6666666666667;77,0833333333333;80,7017543859649;86,7924528301887;91,8032786885246;94,1176470588235;93,9393939393939;91,1111111111111;87,5;80,5555555555556
"Região Metropolitana de Maceió";"auto";54,8387096774194;67,8571428571429;60;66,6666666666667;46,1538461538462;63,6363636363636;40;33,3333333333333;75;75;100;100;75;100;100;100;100;92,5;84,375;80;92,3076923076923
"Região Metropolitana de Macapá";"auto";85,7142857142857;50;0;76,9230769230769;76,9230769230769;100;100;93,3333333333333;100;80;0;0;40;50;76,4705882352941;70;66,6666666666667;76,9230769230769;75;100;75
"Região Metropolitana de Londrina";"auto";10;10,4166666666667;12,7272727272727;8,47457627118644;9,45945945945946;10,5263157894737;10,958904109589;11,6883116883117;9,45945945945946;7,76699029126214;11,9402985074627;15,1515151515152;8,84955752212389;11,8421052631579;14,7368421052632;16;14,8148148148148;12,3076923076923;15,1515151515152;33,8461538461538;22,6190476190476
"Região Metropolitana de Lages";"auto";8,69565217391304;4,76190476190476;0;10;0;7,69230769230769;9,09090909090909;0;9,67741935483871;6,89655172413793;3,03030303030303;18,75;7,27272727272727;6,38297872340426;14,8148148148148;20;9,43396226415094;8,33333333333333;20,5128205128205;17,5438596491228;15,3846153846154
"Região Metropolitana de João Pessoa";"auto";86,4406779661017;66,6666666666667;0;75,8620689655172;84,2105263157895;81,25;93,3333333333333;90,9090909090909;91,6666666666667;86,9565217391304;83,3333333333333;73,3333333333333;75,6756756756757;78,9473684210526;66,6666666666667;83,3333333333333;89,4736842105263;85,7142857142857;93,75;100;100
"Região Metropolitana de Itabaiana";"auto";0;0;0;100;100;0;100;0;100;75;100;0;66,6666666666667;100;66,6666666666667;66,6666666666667;50;87,5;66,6666666666667;77,7777777777778;92,3076923076923
"Região Metropolitana de Gurupi";"auto";51,6129032258064;61,9047619047619;55,5555555555556;68,1818181818182;69,4444444444444;61,9047619047619;76,4705882352941;69,4444444444444;65;64,5833333333333;65,4545454545455;81,25;80;57,8947368421053;67,3076923076923;82,9268292682927;71,7948717948718;72,7272727272727;68,1818181818182;61,1111111111111;61,1111111111111
"Região Metropolitana de Guarabira";"auto";28,5714285714286;50;0;20;100;71,4285714285714;100;83,3333333333333;100;100;0;0;66,6666666666667;100;50;33,3333333333333;62,5;100;60;94,1176470588235;86,9565217391304
"Região Metropolitana de Goiânia";"auto";25,7142857142857;38,7096774193548;33,3333333333333;34;38,7931034482759;40,8602150537634;60,6382978723404;50,6024096385542;69,2307692307692;55,6962025316456;49,2753623188406;61,038961038961;57,1428571428571;57,6470588235294;61,864406779661;62,2641509433962;71,2871287128713;68,2692307692308;75,3246753246753;57,5;61,038961038961
"Região Metropolitana de Fortaleza";"auto";57,1428571428571;45,2380952380952;38,5786802030457;39,3063583815029;31,0502283105023;29,7169811320755;39,2857142857143;52;58,4615384615385;41,2903225806452;51,1111111111111;42,7083333333333;33,0677290836653;35,0574712643678;38,7640449438202;39,4495412844037;56,1181434599156;80,5555555555556;89,4736842105263;89,2857142857143;77,7777777777778
"Região Metropolitana de Florianópolis";"auto";0;6,45161290322581;3,63636363636364;2,38095238095238;5,12820512820513;0;3,2258064516129;0;0;13,1578947368421;5,12820512820513;10,6382978723404;4,76190476190476;6,12244897959184;6,97674418604651;13,1578947368421;11,3207547169811;6,25;5,35714285714286;2,77777777777778;7,5
"Região Metropolitana de Feira de Santana";"auto";68,8888888888889;84,6153846153846;55,5555555555556;46,6666666666667;57,1428571428571;62,5;57,6923076923077;73,5294117647059;80,7017543859649;76,8292682926829;85,8823529411765;75,7575757575758;73,469387755102;81,5789473684211;82,6923076923077;79,1666666666667;94,7368421052632;93,9393939393939;97,2972972972973;96;97,7777777777778
